ResponseID,ParticipantID,AssessmentID,CompetencyID,Score,ResponseDate
9210,P5935,A001,C009,4,2024-12-31
9211,P5328,A005,C003,5,2024-12-31
9212,P7950,A004,C005,1,2024-12-31
9213,P1563,A001,C001,5,2024-12-31
9214,P3141,A001,C006,3,2024-12-31
9215,P3291,A005,C006,4,2024-12-31
9216,P3846,A005,C009,5,2024-12-31
9217,P2955,A001,C001,5,2024-12-31
9218,P8969,A002,C001,1,2024-12-31
9219,P7728,A005,C002,2,2024-12-31
9220,P4044,A002,C008,1,2024-12-31
9221,P2125,A001,C003,5,2024-12-31
9222,P8564,A002,C001,2,2024-12-31
9223,P2659,A001,C010,2,2024-12-31
9224,P2280,A003,C005,1,2024-12-31
9225,P9236,A003,C006,5,2024-12-31
9226,P10271,A004,C010,1,2024-12-31
9227,P5437,A005,C007,2,2024-12-31
9228,P9280,A005,C003,5,2024-12-31
9229,P7178,A005,C003,5,2024-12-31
9230,P8180,A004,C003,4,2024-12-31
9231,P2784,A002,C004,4,2024-12-31
9232,P7026,A003,C001,5,2024-12-31
9233,P4492,A001,C004,5,2024-12-31
9234,P1743,A002,C001,2,2024-12-31
9235,P3554,A004,C008,2,2024-12-31
9236,P9868,A005,C009,1,2024-12-31
9237,P6508,A005,C008,1,2024-12-31
9238,P6500,A005,C007,1,2024-12-31
9239,P4702,A003,C003,3,2024-12-31
9240,P5675,A001,C009,1,2024-12-31
9241,P5236,A002,C003,3,2024-12-31
9242,P2309,A001,C001,3,2024-12-31
9243,P8230,A001,C005,3,2024-12-31
9244,P9161,A003,C005,1,2024-12-31
9245,P6577,A001,C001,2,2024-12-31
9246,P10632,A004,C009,3,2024-12-31
9247,P2275,A004,C004,2,2024-12-31
9248,P7865,A002,C009,3,2024-12-31
9249,P4201,A003,C008,4,2024-12-31
9250,P5554,A003,C005,3,2024-12-31
9251,P1332,A002,C006,3,2024-12-31
9252,P1578,A002,C010,5,2024-12-31
9253,P6711,A002,C001,4,2024-12-31
9254,P5216,A003,C009,5,2024-12-31
9255,P9482,A002,C003,2,2024-12-31
9256,P3646,A005,C008,3,2024-12-31
9257,P10402,A001,C004,1,2024-12-31
9258,P6246,A002,C007,1,2024-12-31
9259,P1750,A001,C007,3,2024-12-31
9260,P10966,A001,C004,2,2024-12-31
9261,P2415,A005,C006,1,2024-12-31
9262,P8378,A005,C004,1,2024-12-31
9263,P10710,A003,C005,4,2024-12-31
9264,P10619,A002,C003,4,2024-12-31
9265,P1767,A004,C005,1,2024-12-31
9266,P5792,A003,C005,5,2024-12-31
9267,P3776,A005,C004,4,2024-12-31
9268,P1888,A002,C001,5,2024-12-31
9269,P6273,A004,C010,5,2024-12-31
9270,P2310,A005,C001,1,2024-12-31
9271,P2101,A004,C004,5,2024-12-31
9272,P10846,A001,C006,5,2024-12-31
9273,P3007,A005,C005,4,2024-12-31
9274,P7656,A002,C002,3,2024-12-31
9275,P4563,A005,C009,4,2024-12-31
9276,P4458,A003,C005,2,2024-12-31
9277,P10255,A002,C009,2,2024-12-31
9278,P5621,A005,C001,3,2024-12-31
9279,P4068,A004,C002,4,2024-12-31
9280,P1638,A001,C002,5,2024-12-31
9281,P7888,A004,C003,1,2024-12-31
9282,P4947,A001,C003,3,2024-12-31
9283,P9408,A005,C009,1,2024-12-31
9284,P4740,A004,C003,2,2024-12-31
9285,P5057,A005,C007,2,2024-12-31
9286,P8179,A003,C001,5,2024-12-31
9287,P10218,A004,C006,3,2024-12-31
9288,P3722,A005,C002,3,2024-12-31
9289,P2744,A003,C006,3,2024-12-31
9290,P6003,A002,C005,4,2024-12-31
9291,P5778,A003,C009,5,2024-12-31
9292,P7922,A001,C009,1,2024-12-31
9293,P1388,A004,C010,2,2024-12-31
9294,P4507,A003,C009,5,2024-12-31
9295,P3433,A001,C004,5,2024-12-31
9296,P10933,A004,C004,3,2024-12-31
9297,P9369,A004,C005,5,2024-12-31
9298,P2477,A004,C008,3,2024-12-31
9299,P8460,A004,C004,2,2024-12-31
9300,P5617,A002,C003,4,2024-12-31
9301,P7493,A002,C008,3,2024-12-31
9302,P9998,A005,C003,1,2024-12-31
9303,P7859,A002,C003,1,2024-12-31
9304,P1049,A001,C006,5,2024-12-31
9305,P8184,A003,C008,2,2024-12-31
9306,P1180,A001,C010,2,2024-12-31
9307,P3026,A003,C004,3,2024-12-31
9308,P7636,A005,C008,5,2024-12-31
9309,P9723,A004,C003,4,2024-12-31
9310,P5613,A004,C003,4,2024-12-31
9311,P5574,A002,C010,4,2024-12-31
9312,P9623,A001,C004,2,2024-12-31
9313,P5564,A002,C004,3,2024-12-31
9314,P7880,A001,C004,4,2024-12-31
9315,P6183,A002,C001,2,2024-12-31
9316,P9054,A005,C002,5,2024-12-31
9317,P9078,A004,C007,2,2024-12-31
9318,P7230,A003,C010,5,2024-12-31
9319,P7926,A005,C004,3,2024-12-31
9320,P2153,A003,C002,5,2024-12-31
9321,P8562,A003,C006,1,2024-12-31
9322,P9561,A002,C007,5,2024-12-31
9323,P2135,A005,C006,2,2024-12-31
9324,P7521,A005,C009,4,2024-12-31
9325,P2463,A004,C008,2,2024-12-31
9326,P5230,A001,C009,4,2024-12-31
9327,P8110,A005,C008,4,2024-12-31
9328,P8611,A003,C006,1,2024-12-31
9329,P5081,A005,C006,1,2024-12-31
9330,P1172,A004,C009,3,2024-12-31
9331,P1875,A002,C003,1,2024-12-31
9332,P10681,A001,C009,4,2024-12-31
9333,P10786,A003,C008,2,2024-12-31
9334,P10032,A004,C005,3,2024-12-31
9335,P8755,A004,C005,1,2024-12-31
9336,P7125,A002,C005,4,2024-12-31
9337,P1135,A004,C004,5,2024-12-31
9338,P10803,A004,C002,5,2024-12-31
9339,P7297,A005,C009,5,2024-12-31
9340,P9330,A002,C003,3,2024-12-31
9341,P2544,A004,C010,2,2024-12-31
9342,P1031,A003,C007,4,2024-12-31
9343,P3107,A003,C001,3,2024-12-31
9344,P5765,A004,C009,5,2024-12-31
9345,P10949,A003,C005,4,2024-12-31
9346,P8366,A003,C009,2,2024-12-31
9347,P9261,A003,C009,3,2024-12-31
9348,P8673,A004,C005,2,2024-12-31
9349,P4196,A003,C008,3,2024-12-31
9350,P1831,A002,C008,3,2024-12-31
9351,P4118,A002,C005,2,2024-12-31
9352,P3068,A004,C002,5,2024-12-31
9353,P9821,A005,C005,3,2024-12-31
9354,P10654,A002,C008,1,2024-12-31
9355,P10589,A005,C008,1,2024-12-31
9356,P5238,A005,C002,2,2024-12-31
9357,P8900,A004,C009,4,2024-12-31
9358,P3229,A004,C003,3,2024-12-31
9359,P3325,A003,C005,5,2024-12-31
9360,P6918,A002,C010,3,2024-12-31
9361,P2096,A001,C007,5,2024-12-31
9362,P5787,A005,C007,5,2024-12-31
9363,P1833,A005,C010,3,2024-12-31
9364,P3558,A002,C009,3,2024-12-31
9365,P5796,A001,C002,1,2024-12-31
9366,P9366,A001,C010,2,2024-12-31
9367,P3503,A004,C008,4,2024-12-31
9368,P10186,A002,C003,5,2024-12-31
9369,P1149,A004,C009,1,2024-12-31
9370,P8228,A004,C008,2,2024-12-31
9371,P1032,A002,C003,5,2024-12-31
9372,P8448,A002,C010,5,2024-12-31
9373,P1905,A002,C002,3,2024-12-31
9374,P4814,A004,C004,3,2024-12-31
9375,P8488,A003,C005,1,2024-12-31
9376,P5402,A002,C002,1,2024-12-31
9377,P5793,A001,C009,4,2024-12-31
9378,P10971,A005,C002,5,2024-12-31
9379,P6981,A004,C006,5,2024-12-31
9380,P10779,A004,C009,1,2024-12-31
9381,P9375,A003,C002,1,2024-12-31
9382,P9707,A002,C002,2,2024-12-31
9383,P1169,A003,C004,2,2024-12-31
9384,P9131,A005,C005,1,2024-12-31
9385,P1233,A001,C004,5,2024-12-31
9386,P7409,A005,C002,5,2024-12-31
9387,P1536,A002,C001,1,2024-12-31
9388,P6002,A003,C001,5,2024-12-31
9389,P2885,A005,C009,4,2024-12-31
9390,P1977,A002,C001,5,2024-12-31
9391,P6899,A003,C010,5,2024-12-31
9392,P9912,A005,C004,5,2024-12-31
9393,P6074,A001,C006,3,2024-12-31
9394,P6077,A001,C010,5,2024-12-31
9395,P7251,A005,C003,1,2024-12-31
9396,P3199,A001,C006,2,2024-12-31
9397,P5657,A005,C006,5,2024-12-31
9398,P6553,A005,C005,1,2024-12-31
9399,P3125,A004,C003,4,2024-12-31
9400,P4390,A004,C002,2,2024-12-31
9401,P9796,A001,C008,5,2024-12-31
9402,P7727,A001,C005,1,2024-12-31
9403,P10761,A003,C009,3,2024-12-31
9404,P3283,A005,C004,1,2024-12-31
9405,P7206,A003,C010,4,2024-12-31
9406,P4276,A005,C010,2,2024-12-31
9407,P6678,A005,C004,5,2024-12-31
9408,P8595,A001,C005,1,2024-12-31
9409,P10575,A002,C005,3,2024-12-31
9410,P10390,A005,C005,3,2024-12-31
9411,P3033,A005,C003,3,2024-12-31
9412,P3921,A003,C002,1,2024-12-31
9413,P10708,A002,C002,4,2024-12-31
9414,P6014,A002,C005,2,2024-12-31
9415,P5987,A005,C010,4,2024-12-31
9416,P9321,A004,C005,2,2024-12-31
9417,P10497,A003,C007,5,2024-12-31
9418,P10265,A005,C005,5,2024-12-31
9419,P2839,A005,C002,4,2024-12-31
9420,P9140,A004,C005,2,2024-12-31
9421,P3317,A004,C006,3,2024-12-31
9422,P7202,A001,C004,2,2024-12-31
9423,P6978,A001,C008,2,2024-12-31
9424,P2494,A002,C005,5,2024-12-31
9425,P3141,A004,C007,3,2024-12-31
9426,P9566,A001,C010,2,2024-12-31
9427,P4037,A003,C009,1,2024-12-31
9428,P3384,A005,C009,2,2024-12-31
9429,P5101,A005,C007,2,2024-12-31
9430,P4051,A005,C003,1,2024-12-31
9431,P2141,A002,C001,2,2024-12-31
9432,P2260,A001,C002,2,2024-12-31
9433,P8251,A001,C008,3,2024-12-31
9434,P8192,A001,C002,2,2024-12-31
9435,P9950,A001,C010,3,2024-12-31
9436,P5706,A003,C003,3,2024-12-31
9437,P8838,A001,C001,1,2024-12-31
9438,P4919,A003,C002,4,2024-12-31
9439,P10804,A003,C006,3,2024-12-31
9440,P9350,A003,C009,4,2024-12-31
9441,P8913,A003,C002,5,2024-12-31
9442,P1888,A004,C008,3,2024-12-31
9443,P9011,A001,C001,5,2024-12-31
9444,P5139,A005,C001,1,2024-12-31
9445,P2905,A003,C006,3,2024-12-31
9446,P3888,A003,C004,3,2024-12-31
9447,P9121,A004,C008,5,2024-12-31
9448,P4653,A001,C009,1,2024-12-31
9449,P1126,A004,C010,2,2024-12-31
9450,P4799,A001,C009,4,2024-12-31
9451,P2411,A005,C008,1,2024-12-31
9452,P10979,A004,C010,1,2024-12-31
9453,P8556,A005,C009,5,2024-12-31
9454,P2304,A001,C003,5,2024-12-31
9455,P2193,A005,C004,4,2024-12-31
9456,P4873,A005,C006,2,2024-12-31
9457,P10016,A005,C006,3,2024-12-31
9458,P6883,A003,C010,3,2024-12-31
9459,P8472,A004,C006,3,2024-12-31
9460,P4195,A003,C008,2,2024-12-31
9461,P9683,A001,C006,2,2024-12-31
9462,P9555,A001,C003,4,2024-12-31
9463,P9744,A005,C009,3,2024-12-31
9464,P7561,A002,C009,2,2024-12-31
9465,P7512,A004,C004,1,2024-12-31
9466,P3636,A003,C005,3,2024-12-31
9467,P7697,A001,C004,5,2024-12-31
9468,P4636,A002,C009,3,2024-12-31
9469,P9626,A005,C004,4,2024-12-31
9470,P3105,A005,C003,3,2024-12-31
9471,P6955,A003,C009,2,2024-12-31
9472,P10585,A003,C005,1,2024-12-31
9473,P6680,A001,C005,2,2024-12-31
9474,P10970,A002,C004,2,2024-12-31
9475,P10293,A004,C004,5,2024-12-31
9476,P9334,A003,C009,4,2024-12-31
9477,P5544,A005,C005,1,2024-12-31
9478,P10018,A001,C004,3,2024-12-31
9479,P7357,A002,C002,1,2024-12-31
9480,P7994,A004,C005,5,2024-12-31
9481,P5957,A002,C009,5,2024-12-31
9482,P10459,A002,C006,5,2024-12-31
9483,P7333,A002,C001,5,2024-12-31
9484,P9568,A005,C004,2,2024-12-31
9485,P2334,A005,C003,5,2024-12-31
9486,P2520,A003,C002,2,2024-12-31
9487,P8634,A003,C010,3,2024-12-31
9488,P4594,A005,C003,3,2024-12-31
9489,P7673,A003,C010,1,2024-12-31
9490,P2852,A004,C008,3,2024-12-31
9491,P6065,A003,C002,5,2024-12-31
9492,P8092,A001,C006,4,2024-12-31
9493,P2040,A002,C004,4,2024-12-31
9494,P6494,A004,C010,4,2024-12-31
9495,P1960,A004,C003,1,2024-12-31
9496,P3151,A004,C005,5,2024-12-31
9497,P4059,A005,C002,2,2024-12-31
9498,P10543,A002,C006,4,2024-12-31
9499,P4627,A003,C004,2,2024-12-31
9500,P7328,A003,C006,1,2024-12-31
9501,P8220,A002,C002,4,2024-12-31
9502,P2277,A005,C007,3,2024-12-31
9503,P1901,A001,C003,1,2024-12-31
9504,P8548,A002,C007,4,2024-12-31
9505,P1052,A002,C010,3,2024-12-31
9506,P6114,A005,C005,5,2024-12-31
9507,P8130,A004,C001,2,2024-12-31
9508,P3508,A005,C002,1,2024-12-31
9509,P8362,A004,C003,3,2024-12-31
9510,P4651,A002,C009,2,2024-12-31
9511,P6817,A002,C005,4,2024-12-31
9512,P1154,A004,C004,1,2024-12-31
9513,P5139,A001,C005,2,2024-12-31
9514,P4234,A001,C004,4,2024-12-31
9515,P8351,A001,C010,2,2024-12-31
9516,P4997,A005,C009,4,2024-12-31
9517,P6890,A002,C003,4,2024-12-31
9518,P10148,A002,C004,4,2024-12-31
9519,P7602,A005,C003,4,2024-12-31
9520,P1092,A004,C007,3,2024-12-31
9521,P1594,A001,C003,5,2024-12-31
9522,P2812,A002,C010,4,2024-12-31
9523,P9315,A004,C004,5,2024-12-31
9524,P9340,A002,C008,3,2024-12-31
9525,P5802,A002,C006,4,2024-12-31
9526,P2991,A004,C006,4,2024-12-31
9527,P2898,A003,C004,2,2024-12-31
9528,P1648,A002,C006,2,2024-12-31
9529,P8937,A002,C006,1,2024-12-31
9530,P6801,A005,C008,5,2024-12-31
9531,P5246,A005,C002,2,2024-12-31
9532,P8800,A002,C003,5,2024-12-31
9533,P4895,A005,C001,1,2024-12-31
9534,P3890,A001,C004,5,2024-12-31
9535,P5656,A005,C002,3,2024-12-31
9536,P7127,A005,C005,4,2024-12-31
9537,P1590,A002,C001,2,2024-12-31
9538,P9282,A004,C003,5,2024-12-31
9539,P7968,A003,C001,3,2024-12-31
9540,P5190,A001,C003,3,2024-12-31
9541,P10879,A002,C004,1,2024-12-31
9542,P3795,A003,C006,3,2024-12-31
9543,P10714,A005,C009,5,2024-12-31
9544,P5346,A002,C004,1,2024-12-31
9545,P2291,A002,C003,4,2024-12-31
9546,P3908,A003,C004,3,2024-12-31
9547,P9441,A003,C002,5,2024-12-31
9548,P9287,A003,C002,4,2024-12-31
9549,P1807,A003,C005,5,2024-12-31
9550,P3258,A005,C004,4,2024-12-31
9551,P6443,A001,C001,4,2024-12-31
9552,P4940,A001,C001,3,2024-12-31
9553,P7683,A001,C010,5,2024-12-31
9554,P3955,A001,C009,5,2024-12-31
9555,P1677,A004,C002,1,2024-12-31
9556,P5848,A005,C006,5,2024-12-31
9557,P3975,A005,C004,5,2024-12-31
9558,P3699,A004,C003,3,2024-12-31
9559,P1608,A001,C007,1,2024-12-31
9560,P6177,A002,C010,1,2024-12-31
9561,P5873,A001,C006,5,2024-12-31
9562,P6111,A003,C001,4,2024-12-31
9563,P4343,A001,C009,5,2024-12-31
9564,P4956,A003,C006,1,2024-12-31
9565,P7627,A002,C004,3,2024-12-31
9566,P4742,A002,C009,2,2024-12-31
9567,P6580,A004,C006,2,2024-12-31
9568,P9238,A005,C001,1,2024-12-31
9569,P10538,A003,C003,5,2024-12-31
9570,P9931,A003,C002,3,2024-12-31
9571,P7118,A002,C006,4,2024-12-31
9572,P8896,A002,C005,1,2024-12-31
9573,P3784,A004,C010,3,2024-12-31
9574,P6084,A004,C006,4,2024-12-31
9575,P1283,A003,C010,3,2024-12-31
9576,P5887,A005,C007,5,2024-12-31
9577,P5022,A001,C010,3,2024-12-31
9578,P4549,A005,C003,2,2024-12-31
9579,P8081,A005,C008,2,2024-12-31
9580,P10133,A005,C005,1,2024-12-31
9581,P7000,A001,C010,1,2024-12-31
9582,P6384,A003,C003,1,2024-12-31
9583,P1640,A002,C004,5,2024-12-31
9584,P8766,A004,C010,5,2024-12-31
9585,P8505,A004,C003,5,2024-12-31
9586,P3649,A004,C008,4,2024-12-31
9587,P6913,A002,C005,4,2024-12-31
9588,P6501,A002,C002,4,2024-12-31
9589,P7115,A005,C006,1,2024-12-31
9590,P7162,A002,C003,3,2024-12-31
9591,P2951,A003,C004,2,2024-12-31
9592,P4944,A005,C003,4,2024-12-31
9593,P2275,A005,C009,1,2024-12-31
9594,P4199,A004,C003,5,2024-12-31
9595,P9698,A004,C008,4,2024-12-31
9596,P1530,A005,C003,2,2024-12-31
9597,P1948,A001,C010,2,2024-12-31
9598,P6525,A005,C007,5,2024-12-31
9599,P7579,A002,C007,1,2024-12-31
9600,P7746,A004,C010,2,2024-12-31
9601,P4833,A001,C002,1,2024-12-31
9602,P10118,A004,C010,1,2024-12-31
9603,P5185,A002,C007,3,2024-12-31
9604,P9580,A001,C001,5,2024-12-31
9605,P9415,A005,C002,1,2024-12-31
9606,P5258,A005,C004,4,2024-12-31
9607,P3784,A003,C006,4,2024-12-31
9608,P6504,A004,C006,4,2024-12-31
9609,P5122,A004,C009,3,2024-12-31
9610,P2304,A001,C007,5,2024-12-31
9611,P4808,A003,C002,5,2024-12-31
9612,P9231,A003,C005,2,2024-12-31
9613,P1331,A004,C001,3,2024-12-31
9614,P6437,A001,C001,2,2024-12-31
9615,P10116,A003,C007,5,2024-12-31
9616,P4773,A004,C009,3,2024-12-31
9617,P10144,A005,C006,5,2024-12-31
9618,P2001,A005,C007,2,2024-12-31
9619,P3720,A004,C005,3,2024-12-31
9620,P3648,A002,C009,1,2024-12-31
9621,P9551,A005,C007,5,2024-12-31
9622,P10550,A005,C008,3,2024-12-31
9623,P8863,A002,C008,3,2024-12-31
9624,P4224,A002,C007,3,2024-12-31
9625,P7465,A005,C010,1,2024-12-31
9626,P8152,A004,C001,5,2024-12-31
9627,P3612,A001,C010,3,2024-12-31
9628,P8792,A001,C005,1,2024-12-31
9629,P5654,A004,C006,1,2024-12-31
9630,P7242,A002,C006,5,2024-12-31
9631,P4841,A001,C003,4,2024-12-31
9632,P3237,A003,C003,4,2024-12-31
9633,P6806,A002,C009,2,2024-12-31
9634,P7536,A005,C009,1,2024-12-31
9635,P5867,A002,C003,3,2024-12-31
9636,P6702,A005,C001,1,2024-12-31
9637,P7139,A003,C009,3,2024-12-31
9638,P1267,A001,C008,2,2024-12-31
9639,P3000,A004,C008,1,2024-12-31
9640,P2581,A001,C005,2,2024-12-31
9641,P1356,A003,C004,3,2024-12-31
9642,P8448,A002,C001,3,2024-12-31
9643,P2412,A002,C003,2,2024-12-31
9644,P8583,A001,C010,3,2024-12-31
9645,P3444,A001,C005,4,2024-12-31
9646,P2652,A005,C001,4,2024-12-31
9647,P8715,A004,C003,4,2024-12-31
9648,P4352,A004,C001,5,2024-12-31
9649,P6222,A001,C001,4,2024-12-31
9650,P6833,A005,C002,5,2024-12-31
9651,P6936,A003,C002,2,2024-12-31
9652,P6691,A003,C006,5,2024-12-31
9653,P2848,A005,C006,4,2024-12-31
9654,P3189,A003,C010,3,2024-12-31
9655,P5353,A004,C001,5,2024-12-31
9656,P10123,A003,C006,2,2024-12-31
9657,P2028,A003,C003,2,2024-12-31
9658,P10380,A002,C007,4,2024-12-31
9659,P7450,A002,C003,3,2024-12-31
9660,P4764,A001,C007,4,2024-12-31
9661,P6799,A001,C008,1,2024-12-31
9662,P2955,A005,C005,2,2024-12-31
9663,P8402,A004,C001,1,2024-12-31
9664,P1219,A001,C003,4,2024-12-31
9665,P1893,A001,C003,1,2024-12-31
9666,P7322,A001,C003,5,2024-12-31
9667,P9500,A004,C001,3,2024-12-31
9668,P8334,A005,C005,1,2024-12-31
9669,P10868,A005,C007,3,2024-12-31
9670,P7475,A002,C007,3,2024-12-31
9671,P5152,A003,C008,3,2024-12-31
9672,P8053,A002,C009,2,2024-12-31
9673,P10309,A003,C005,4,2024-12-31
9674,P9842,A004,C004,4,2024-12-31
9675,P2218,A001,C006,3,2024-12-31
9676,P8986,A003,C004,1,2024-12-31
9677,P8821,A005,C009,5,2024-12-31
9678,P6953,A004,C009,5,2024-12-31
9679,P6308,A002,C002,2,2024-12-31
9680,P8918,A002,C005,4,2024-12-31
9681,P10384,A003,C001,4,2024-12-31
9682,P8371,A003,C006,1,2024-12-31
9683,P9936,A005,C009,3,2024-12-31
9684,P6187,A002,C002,2,2024-12-31
9685,P10647,A005,C002,5,2024-12-31
9686,P5439,A002,C008,1,2024-12-31
9687,P6889,A003,C009,2,2024-12-31
9688,P2351,A005,C005,3,2024-12-31
9689,P5132,A003,C007,1,2024-12-31
9690,P4432,A001,C004,5,2024-12-31
9691,P5282,A003,C002,1,2024-12-31
9692,P1203,A003,C006,3,2024-12-31
9693,P1486,A005,C009,2,2024-12-31
9694,P9338,A001,C006,4,2024-12-31
9695,P7096,A001,C007,4,2024-12-31
9696,P6000,A005,C002,4,2024-12-31
9697,P10027,A002,C008,2,2024-12-31
9698,P1084,A003,C003,4,2024-12-31
9699,P1315,A001,C003,3,2024-12-31
9700,P2052,A004,C010,2,2024-12-31
9701,P8067,A001,C006,5,2024-12-31
9702,P7544,A002,C003,2,2024-12-31
9703,P1849,A002,C007,1,2024-12-31
9704,P1065,A003,C008,5,2024-12-31
9705,P2459,A002,C006,5,2024-12-31
9706,P1458,A002,C008,3,2024-12-31
9707,P3965,A002,C008,3,2024-12-31
9708,P7360,A003,C004,3,2024-12-31
9709,P2714,A003,C006,1,2024-12-31
9710,P8241,A002,C003,1,2024-12-31
9711,P3841,A003,C001,3,2024-12-31
9712,P2276,A003,C010,5,2024-12-31
9713,P7752,A005,C007,2,2024-12-31
9714,P5364,A003,C002,1,2024-12-31
9715,P1443,A004,C005,1,2024-12-31
9716,P3762,A004,C002,1,2024-12-31
9717,P6536,A005,C009,4,2024-12-31
9718,P5140,A005,C002,1,2024-12-31
9719,P10949,A004,C005,1,2024-12-31
9720,P9292,A002,C001,3,2024-12-31
9721,P2031,A004,C002,3,2024-12-31
9722,P8523,A004,C001,4,2024-12-31
9723,P4399,A005,C003,5,2024-12-31
9724,P4166,A005,C008,2,2024-12-31
9725,P4831,A001,C005,4,2024-12-31
9726,P10061,A005,C008,5,2024-12-31
9727,P2692,A003,C007,2,2024-12-31
9728,P3083,A004,C008,5,2024-12-31
9729,P6588,A004,C002,5,2024-12-31
9730,P8518,A004,C001,1,2024-12-31
9731,P3056,A001,C003,4,2024-12-31
9732,P8673,A002,C008,2,2024-12-31
9733,P5264,A002,C004,3,2024-12-31
9734,P5350,A002,C007,4,2024-12-31
9735,P5780,A005,C010,5,2024-12-31
9736,P4442,A002,C007,3,2024-12-31
9737,P1778,A004,C001,1,2024-12-31
9738,P8065,A004,C002,2,2024-12-31
9739,P7533,A004,C003,1,2024-12-31
9740,P6284,A003,C009,1,2024-12-31
9741,P6131,A001,C007,2,2024-12-31
9742,P1209,A003,C010,2,2024-12-31
9743,P5340,A001,C002,4,2024-12-31
9744,P9477,A005,C009,3,2024-12-31
9745,P8057,A001,C009,2,2024-12-31
9746,P9437,A004,C010,2,2024-12-31
9747,P8997,A004,C009,1,2024-12-31
9748,P5327,A003,C005,4,2024-12-31
9749,P7542,A003,C002,1,2024-12-31
9750,P7946,A002,C009,3,2024-12-31
9751,P1210,A003,C005,3,2024-12-31
9752,P9101,A003,C002,3,2024-12-31
9753,P8220,A005,C001,5,2024-12-31
9754,P1395,A004,C008,5,2024-12-31
9755,P9475,A001,C001,5,2024-12-31
9756,P8505,A003,C008,3,2024-12-31
9757,P7781,A003,C008,2,2024-12-31
9758,P4714,A004,C004,5,2024-12-31
9759,P4403,A004,C006,2,2024-12-31
9760,P2029,A002,C002,1,2024-12-31
9761,P4772,A005,C004,1,2024-12-31
9762,P10317,A002,C009,4,2024-12-31
9763,P9386,A005,C007,3,2024-12-31
9764,P6400,A002,C007,4,2024-12-31
9765,P5481,A004,C008,5,2024-12-31
9766,P1465,A001,C009,5,2024-12-31
9767,P6455,A005,C002,4,2024-12-31
9768,P1924,A004,C010,3,2024-12-31
9769,P6381,A003,C001,3,2024-12-31
9770,P4302,A004,C006,2,2024-12-31
9771,P5200,A003,C002,5,2024-12-31
9772,P6014,A002,C007,3,2024-12-31
9773,P3455,A004,C004,5,2024-12-31
9774,P5023,A001,C004,3,2024-12-31
9775,P1180,A004,C003,5,2024-12-31
9776,P8718,A005,C009,5,2024-12-31
9777,P9621,A005,C009,5,2024-12-31
9778,P3266,A001,C007,3,2024-12-31
9779,P2020,A002,C010,5,2024-12-31
9780,P5833,A003,C006,3,2024-12-31
9781,P2453,A003,C001,4,2024-12-31
9782,P3787,A002,C003,3,2024-12-31
9783,P10702,A005,C002,5,2024-12-31
9784,P9831,A001,C001,4,2024-12-31
9785,P6796,A004,C010,3,2024-12-31
9786,P10362,A005,C007,1,2024-12-31
9787,P1336,A002,C003,5,2024-12-31
9788,P6069,A002,C004,5,2024-12-31
9789,P4926,A003,C009,1,2024-12-31
9790,P3654,A003,C005,4,2024-12-31
9791,P7774,A002,C002,5,2024-12-31
9792,P3411,A003,C006,2,2024-12-31
9793,P4886,A005,C001,3,2024-12-31
9794,P10988,A005,C009,5,2024-12-31
9795,P3649,A001,C004,3,2024-12-31
9796,P1774,A003,C008,5,2024-12-31
9797,P6168,A002,C004,1,2024-12-31
9798,P5358,A003,C010,2,2024-12-31
9799,P7658,A004,C002,3,2024-12-31
9800,P9355,A004,C007,2,2024-12-31
9801,P7126,A002,C009,3,2024-12-31
9802,P1033,A005,C007,3,2024-12-31
9803,P8683,A002,C005,4,2024-12-31
9804,P9823,A003,C003,2,2024-12-31
9805,P8210,A003,C005,5,2024-12-31
9806,P9252,A002,C002,3,2024-12-31
9807,P6523,A004,C002,4,2024-12-31
9808,P6129,A005,C008,2,2024-12-31
9809,P1440,A002,C009,3,2024-12-31
9810,P9723,A001,C001,3,2024-12-31
9811,P3157,A001,C002,5,2024-12-31
9812,P5203,A004,C009,1,2024-12-31
9813,P4889,A003,C004,4,2024-12-31
9814,P10782,A002,C005,2,2024-12-31
9815,P3810,A002,C001,3,2024-12-31
9816,P6496,A004,C007,5,2024-12-31
9817,P4244,A005,C002,1,2024-12-31
9818,P3998,A004,C007,3,2024-12-31
9819,P2906,A003,C007,5,2024-12-31
9820,P3211,A003,C002,5,2024-12-31
9821,P7643,A002,C008,4,2024-12-31
9822,P4623,A001,C010,5,2024-12-31
9823,P3221,A001,C004,5,2024-12-31
9824,P7941,A002,C008,4,2024-12-31
9825,P9405,A005,C007,2,2024-12-31
9826,P7026,A001,C005,3,2024-12-31
9827,P10615,A001,C001,4,2024-12-31
9828,P3820,A005,C009,5,2024-12-31
9829,P2965,A003,C004,5,2024-12-31
9830,P7770,A003,C002,4,2024-12-31
9831,P9288,A005,C007,4,2024-12-31
9832,P5648,A001,C004,3,2024-12-31
9833,P3100,A002,C003,3,2024-12-31
9834,P8709,A003,C002,3,2024-12-31
9835,P8000,A003,C007,1,2024-12-31
9836,P7058,A005,C008,2,2024-12-31
9837,P4593,A005,C009,4,2024-12-31
9838,P5669,A001,C006,5,2024-12-31
9839,P5476,A005,C004,3,2024-12-31
9840,P5589,A002,C005,3,2024-12-31
9841,P7303,A003,C007,2,2024-12-31
9842,P7062,A004,C002,5,2024-12-31
9843,P7212,A004,C005,1,2024-12-31
